,enter_time,leave_time
flow_5413_0,385.0,518.0
flow_2258_0,387.0,444.0
flow_5414_0,392.0,486.0
flow_713_0,395.0,454.0
flow_4067_0,395.0,471.0
flow_4068_0,397.0,474.0
flow_714_0,397.0,459.0
flow_5415_0,399.0,473.0
flow_717_0,399.0,445.0
flow_5886_0,400.0,461.0
flow_4071_0,403.0,476.0
flow_47_0,406.0,479.0
flow_5416_0,406.0,480.0
flow_5417_0,413.0,491.0
flow_5418_0,420.0,522.0
flow_5889_0,424.0,464.0
flow_5419_0,427.0,524.0
flow_718_0,427.0,582.0
flow_4072_0,427.0,518.0
flow_4073_0,430.0,500.0
flow_719_0,430.0,464.0
flow_721_0,433.0,467.0
flow_5420_0,434.0,527.0
flow_4074_0,435.0,550.0
flow_5890_0,436.0,471.0
flow_5421_0,441.0,515.0
flow_5892_0,448.0,482.0
flow_5422_0,448.0,566.0
flow_2272_0,453.0,487.0
flow_5423_0,455.0,529.0
flow_2790_0,458.0,502.0
flow_722_0,459.0,502.0
flow_2538_0,459.0,528.0
flow_4486_0,460.0,507.0
flow_723_0,461.0,506.0
flow_5424_0,462.0,550.0
flow_4493_0,462.0,510.0
flow_725_0,464.0,508.0
flow_50_0,466.0,511.0
flow_5425_0,469.0,554.0
flow_57_0,469.0,534.0
flow_5894_0,472.0,538.0
flow_5426_0,476.0,570.0
flow_5427_0,483.0,572.0
flow_5428_0,490.0,575.0
flow_1340_0,491.0,542.0
flow_4076_0,491.0,561.0
flow_2024_0,491.0,526.0
flow_1357_0,493.0,614.0
flow_2512_0,494.0,528.0
flow_2027_0,494.0,534.0
flow_4077_0,497.0,567.0
flow_5429_0,497.0,577.0
flow_4078_0,500.0,569.0
flow_5430_0,504.0,614.0
flow_2277_0,506.0,540.0
flow_1351_0,507.0,544.0
flow_4963_0,509.0,598.0
flow_5431_0,511.0,585.0
flow_732_0,511.0,545.0
flow_733_0,514.0,586.0
flow_5432_0,518.0,630.0
flow_4079_0,523.0,630.0
flow_5433_0,525.0,619.0
flow_4080_0,526.0,619.0
flow_35_0,528.0,598.0
flow_4083_0,531.0,634.0
flow_5434_0,532.0,607.0
flow_5903_0,536.0,602.0
flow_4964_0,539.0,573.0
flow_5435_0,539.0,613.0
flow_4967_0,542.0,588.0
flow_5904_0,544.0,604.0
flow_5436_0,546.0,620.0
flow_734_0,548.0,582.0
flow_2547_0,550.0,598.0
flow_5905_0,552.0,586.0
flow_5437_0,553.0,634.0
flow_2034_0,555.0,590.0
flow_4084_0,555.0,625.0
flow_2037_0,557.0,591.0
flow_5869_0,558.0,602.0
flow_4085_0,558.0,636.0
flow_3220_0,560.0,639.0
flow_5438_0,560.0,636.0
flow_4087_0,563.0,694.0
flow_5439_0,567.0,640.0
flow_4495_0,571.0,605.0
flow_4505_0,573.0,607.0
flow_5440_0,574.0,678.0
flow_4508_0,577.0,611.0
flow_5441_0,581.0,655.0
flow_4088_0,587.0,679.0
flow_4972_0,587.0,646.0
flow_5442_0,588.0,694.0
flow_738_0,589.0,1260.0
flow_4090_0,589.0,682.0
flow_743_0,592.0,653.0
flow_4091_0,593.0,663.0
flow_5910_0,594.0,656.0
flow_5443_0,595.0,683.0
flow_5871_0,595.0,665.0
flow_5444_0,601.0,699.0
flow_66_0,603.0,637.0
flow_3244_0,606.0,710.0
flow_5445_0,610.0,685.0
flow_3679_0,611.0,662.0
flow_5913_0,616.0,662.0
flow_5446_0,619.0,726.0
flow_4093_0,619.0,688.0
flow_4094_0,622.0,699.0
flow_4095_0,625.0,695.0
flow_1382_0,627.0,701.0
flow_5447_0,628.0,730.0
flow_1367_0,635.0,669.0
flow_5448_0,637.0,711.0
flow_1376_0,638.0,672.0
flow_747_0,640.0,674.0
flow_5916_0,640.0,714.0
flow_749_0,643.0,677.0
flow_2798_0,644.0,726.0
flow_5449_0,646.0,742.0
flow_2279_0,651.0,730.0
flow_4518_0,651.0,686.0
flow_4458_0,653.0,732.0
flow_5450_0,655.0,732.0
flow_4473_0,656.0,742.0
flow_5883_0,658.0,728.0
flow_5451_0,664.0,737.0
flow_5919_0,664.0,698.0
flow_2546_0,667.0,746.0
flow_753_0,667.0,701.0
flow_2047_0,667.0,710.0
flow_2548_0,670.0,758.0
flow_756_0,670.0,716.0
flow_2555_0,672.0,762.0
flow_757_0,672.0,719.0
flow_5452_0,673.0,758.0
flow_99_0,678.0,764.0
flow_5453_0,682.0,1174.0
flow_3246_0,683.0,717.0
flow_4100_0,683.0,753.0
flow_3251_0,686.0,720.0
flow_4102_0,686.0,767.0
flow_4104_0,688.0,759.0
flow_5454_0,691.0,765.0
flow_4105_0,691.0,769.0
flow_5455_0,700.0,806.0
flow_5456_0,709.0,838.0
flow_3243_0,712.0,746.0
flow_2050_0,715.0,774.0
flow_4990_0,715.0,749.0
flow_5457_0,718.0,810.0
flow_4993_0,718.0,774.0
flow_763_0,720.0,754.0
flow_2823_0,723.0,790.0
flow_5458_0,727.0,801.0
flow_4522_0,731.0,1229.0
flow_4528_0,734.0,790.0
flow_5459_0,736.0,812.0
flow_5930_0,739.0,779.0
flow_3699_0,742.0,794.0
flow_5460_0,745.0,842.0
flow_4106_0,747.0,816.0
flow_1393_0,751.0,838.0
flow_5461_0,754.0,1446.0
flow_1394_0,754.0,824.0
flow_716_0,756.0,870.0
flow_5462_0,763.0,870.0
flow_3267_0,763.0,797.0
flow_1408_0,765.0,822.0
flow_2056_0,767.0,801.0
flow_3704_0,771.0,886.0
flow_113_0,771.0,874.0
flow_5463_0,772.0,846.0
flow_1385_0,773.0,807.0
flow_4113_0,779.0,849.0
flow_771_0,779.0,813.0
flow_1414_0,781.0,852.0
flow_5464_0,781.0,874.0
flow_776_0,782.0,827.0
flow_4116_0,783.0,876.0
flow_778_0,784.0,886.0
flow_779_0,787.0,829.0
flow_5465_0,790.0,876.0
flow_5938_0,795.0,829.0
flow_5466_0,799.0,879.0
flow_5939_0,802.0,854.0
flow_2809_0,806.0,854.0
flow_5467_0,808.0,881.0
flow_5003_0,811.0,845.0
flow_2057_0,811.0,859.0
flow_780_0,814.0,859.0
flow_784_0,816.0,861.0
flow_5468_0,817.0,918.0
flow_5941_0,820.0,864.0
flow_5008_0,824.0,858.0
flow_5469_0,826.0,900.0
flow_4121_0,827.0,918.0
flow_4533_0,827.0,890.0
flow_1418_0,829.0,922.0
flow_5943_0,830.0,864.0
flow_4538_0,830.0,863.0
flow_4123_0,832.0,924.0
flow_128_0,834.0,927.0
flow_5470_0,835.0,911.0
flow_3714_0,839.0,874.0
flow_5009_0,843.0,902.0
flow_1400_0,843.0,892.0
flow_5471_0,844.0,922.0
flow_2830_0,845.0,906.0
flow_134_0,848.0,908.0
flow_5014_0,850.0,911.0
flow_789_0,853.0,934.0
flow_5472_0,853.0,926.0
flow_3721_0,859.0,966.0
flow_3727_0,862.0,932.0
flow_5473_0,862.0,966.0
flow_4127_0,865.0,951.0
flow_132_0,867.0,954.0
flow_3723_0,868.0,902.0
flow_4128_0,870.0,940.0
flow_5474_0,871.0,950.0
flow_1405_0,872.0,1302.0
flow_5949_0,872.0,938.0
flow_133_0,874.0,971.0
flow_3278_0,875.0,940.0
flow_2062_0,875.0,908.0
flow_2063_0,877.0,911.0
flow_2833_0,878.0,912.0
flow_5475_0,880.0,954.0
flow_1392_0,880.0,943.0
flow_2064_0,880.0,914.0
flow_2562_0,884.0,917.0
flow_5951_0,886.0,920.0
flow_5476_0,889.0,998.0
flow_3707_0,891.0,973.0
flow_5477_0,898.0,1003.0
flow_5478_0,901.0,1005.0
flow_112_0,905.0,1046.0
flow_796_0,907.0,945.0
flow_5479_0,908.0,1008.0
flow_137_0,910.0,998.0
flow_138_0,913.0,983.0
flow_5955_0,914.0,1046.0
flow_1415_0,914.0,948.0
flow_5480_0,915.0,989.0
flow_5024_0,917.0,982.0
flow_1417_0,918.0,982.0
flow_5481_0,922.0,1030.0
flow_4129_0,923.0,1002.0
flow_4131_0,925.0,1004.0
flow_4132_0,928.0,1007.0
flow_5482_0,929.0,1034.0
flow_4135_0,930.0,1000.0
flow_5958_0,935.0,987.0
flow_5483_0,936.0,1094.0
flow_5025_0,939.0,989.0
flow_4546_0,939.0,986.0
flow_807_0,941.0,992.0
flow_4552_0,941.0,988.0
flow_5484_0,943.0,1037.0
flow_809_0,944.0,1014.0
flow_4554_0,944.0,991.0
flow_4555_0,946.0,1050.0
flow_1997_0,946.0,1019.0
flow_3729_0,947.0,1014.0
flow_157_0,949.0,1021.0
flow_5485_0,950.0,1039.0
flow_4982_0,953.0,1018.0
flow_4136_0,955.0,1030.0
flow_1425_0,956.0,1021.0
flow_5486_0,957.0,1031.0
flow_2310_0,958.0,1094.0
flow_1445_0,960.0,1033.0
flow_4140_0,963.0,1034.0
flow_5487_0,964.0,1038.0
flow_2068_0,971.0,1023.0
flow_5488_0,971.0,1045.0
flow_5007_0,974.0,1078.0
flow_5964_0,976.0,1010.0
flow_5489_0,978.0,1052.0
flow_5490_0,985.0,1098.0
flow_5029_0,987.0,1024.0
flow_4141_0,987.0,1082.0
flow_4144_0,989.0,1084.0
flow_5032_0,990.0,1024.0
flow_811_0,992.0,1062.0
flow_5491_0,992.0,1066.0
flow_1447_0,992.0,1087.0
flow_4145_0,995.0,1066.0
flow_816_0,995.0,1051.0
flow_5966_0,996.0,1067.0
flow_3736_0,998.0,1052.0
flow_5492_0,999.0,1078.0
flow_5493_0,1006.0,1082.0
flow_5494_0,1013.0,1100.0
flow_4556_0,1019.0,1053.0
flow_4147_0,1019.0,1110.0
flow_4992_0,1019.0,1069.0
flow_5495_0,1020.0,1110.0
flow_4148_0,1021.0,1114.0
flow_4566_0,1022.0,1062.0
flow_4149_0,1023.0,1093.0
flow_3297_0,1025.0,1059.0
flow_4570_0,1026.0,1060.0
flow_3315_0,1026.0,1116.0
flow_5496_0,1027.0,1114.0
flow_3309_0,1028.0,1072.0
flow_5970_0,1028.0,1063.0
flow_2313_0,1029.0,1063.0
flow_5497_0,1034.0,1108.0
flow_2318_0,1035.0,1068.0
flow_5035_0,1035.0,1126.0
flow_5036_0,1038.0,1142.0
flow_822_0,1041.0,1075.0
flow_5498_0,1041.0,1116.0
flow_824_0,1043.0,1131.0
flow_5499_0,1048.0,1121.0
flow_4150_0,1051.0,1120.0
flow_4151_0,1054.0,1124.0
flow_5500_0,1055.0,1158.0
flow_1456_0,1056.0,1158.0
flow_4156_0,1059.0,1764.0
flow_5501_0,1062.0,1136.0
flow_1432_0,1062.0,1126.0
flow_825_0,1067.0,1133.0
flow_5502_0,1069.0,1606.0
flow_5041_0,1070.0,1147.0
flow_171_0,1071.0,1222.0
flow_831_0,1073.0,1136.0
flow_832_0,1075.0,1149.0
flow_5503_0,1076.0,1383.0
flow_5977_0,1080.0,1114.0
flow_3737_0,1083.0,1153.0
flow_5504_0,1083.0,1168.0
flow_2592_0,1086.0,1162.0
flow_3762_0,1088.0,1159.0
flow_5505_0,1090.0,1190.0
flow_2322_0,1093.0,1127.0
flow_5506_0,1097.0,1222.0
flow_4157_0,1099.0,1169.0
flow_5042_0,1099.0,1152.0
flow_2077_0,1099.0,1142.0
flow_5044_0,1101.0,1174.0
flow_4158_0,1102.0,1190.0
flow_5507_0,1104.0,1178.0
flow_834_0,1104.0,1178.0
flow_4159_0,1104.0,1194.0
flow_836_0,1106.0,1180.0
flow_3339_0,1108.0,1178.0
flow_839_0,1109.0,1183.0
flow_5508_0,1111.0,1185.0
flow_4571_0,1115.0,1148.0
flow_4581_0,1117.0,1151.0
flow_5509_0,1118.0,1226.0
flow_4582_0,1120.0,1517.0
flow_5510_0,1125.0,1199.0
flow_2858_0,1129.0,1179.0
flow_2864_0,1132.0,1181.0
flow_5511_0,1132.0,1254.0
flow_5512_0,1139.0,1213.0
flow_5513_0,1146.0,1259.0
flow_840_0,1147.0,1206.0
flow_2893_0,1147.0,1254.0
flow_4161_0,1149.0,1258.0
flow_1446_0,1149.0,1210.0
flow_4162_0,1151.0,1227.0
flow_168_0,1152.0,1213.0
flow_5514_0,1153.0,1227.0
flow_4163_0,1154.0,1224.0
flow_2868_0,1154.0,1189.0
flow_5515_0,1160.0,1234.0
flow_3766_0,1162.0,1197.0
flow_2082_0,1163.0,1270.0
flow_2083_0,1165.0,1274.0
flow_5516_0,1167.0,1261.0
flow_5517_0,1174.0,1264.0
flow_5989_0,1176.0,1216.0
flow_792_0,1177.0,1210.0
flow_845_0,1179.0,1238.0
flow_847_0,1181.0,1242.0
flow_3760_0,1181.0,1263.0
flow_5518_0,1181.0,1302.0
flow_851_0,1183.0,1270.0
flow_3770_0,1184.0,1265.0
flow_1457_0,1186.0,1276.0
flow_5057_0,1186.0,1246.0
flow_4164_0,1187.0,1802.0
flow_5519_0,1188.0,1262.0
flow_5991_0,1192.0,1248.0
flow_5520_0,1195.0,1318.0
flow_1465_0,1198.0,1286.0
flow_3341_0,1200.0,1274.0
flow_5521_0,1201.0,1275.0
flow_3345_0,1211.0,1281.0
flow_5522_0,1211.0,1323.0
flow_5523_0,1221.0,1306.0
flow_4598_0,1227.0,1286.0
flow_855_0,1227.0,1261.0
flow_861_0,1230.0,1291.0
flow_4599_0,1230.0,1279.0
flow_5524_0,1231.0,1308.0
flow_4602_0,1232.0,1267.0
flow_4160_0,1238.0,1366.0
flow_5962_0,1241.0,1275.0
flow_5525_0,1241.0,1315.0
flow_2089_0,1243.0,1279.0
flow_3302_0,1246.0,1291.0
flow_5526_0,1251.0,1325.0
flow_5068_0,1259.0,1293.0
flow_5527_0,1261.0,1350.0
flow_868_0,1263.0,1296.0
flow_201_0,1267.0,1350.0
flow_870_0,1268.0,1302.0
flow_5528_0,1271.0,1354.0
flow_3326_0,1272.0,1307.0
flow_1464_0,1275.0,1313.0
flow_4170_0,1275.0,1354.0
flow_6002_0,1276.0,1334.0
flow_5529_0,1281.0,1356.0
flow_4606_0,1291.0,1325.0
flow_5530_0,1291.0,1365.0
flow_4611_0,1293.0,1328.0
flow_5531_0,1301.0,1375.0
flow_2092_0,1306.0,1370.0
flow_1499_0,1307.0,1398.0
flow_3303_0,1307.0,1340.0
flow_2342_0,1308.0,1342.0
flow_199_0,1310.0,1344.0
flow_1502_0,1310.0,1462.0
flow_5532_0,1311.0,1398.0
flow_2894_0,1312.0,1346.0
flow_4171_0,1312.0,1382.0
flow_873_0,1315.0,1350.0
flow_4172_0,1315.0,1467.0
flow_2610_0,1315.0,1372.0
flow_6007_0,1321.0,1355.0
flow_5533_0,1321.0,1395.0
flow_6008_0,1330.0,1382.0
flow_5534_0,1331.0,1404.0
flow_2906_0,1334.0,1403.0
flow_5043_0,1339.0,1373.0
flow_5535_0,1341.0,1415.0
flow_2059_0,1342.0,1387.0
flow_191_0,1344.0,1389.0
flow_5536_0,1351.0,1446.0
flow_5077_0,1355.0,1389.0
flow_4618_0,1355.0,1389.0
flow_4620_0,1358.0,1391.0
flow_880_0,1358.0,1392.0
flow_882_0,1360.0,1414.0
flow_5537_0,1361.0,1450.0
flow_885_0,1363.0,1419.0
flow_6012_0,1366.0,1430.0
flow_5538_0,1371.0,1452.0
flow_2094_0,1371.0,1430.0
flow_2095_0,1374.0,1408.0
flow_5539_0,1381.0,1455.0
flow_6014_0,1384.0,1418.0
flow_1528_0,1388.0,1457.0
flow_1529_0,1391.0,1469.0
flow_5540_0,1391.0,1494.0
flow_1496_0,1400.0,1434.0
flow_5541_0,1401.0,1475.0
flow_2096_0,1403.0,1478.0
flow_888_0,1403.0,1437.0
flow_1498_0,1403.0,1437.0
flow_198_0,1406.0,1441.0
flow_5542_0,1411.0,1498.0
flow_5543_0,1421.0,1501.0
flow_5544_0,1431.0,1505.0
flow_4576_0,1435.0,1505.0
flow_3355_0,1439.0,1574.0
flow_5545_0,1441.0,1515.0
flow_2614_0,1443.0,1483.0
flow_5086_0,1451.0,1526.0
flow_5546_0,1451.0,1542.0
flow_1517_0,1454.0,1487.0
flow_2909_0,1456.0,1510.0
flow_901_0,1459.0,1514.0
flow_5547_0,1461.0,1546.0
flow_2099_0,1467.0,1502.0
flow_5548_0,1471.0,1548.0
flow_1514_0,1480.0,1514.0
flow_5549_0,1481.0,1590.0
flow_6025_0,1483.0,1517.0
flow_4628_0,1483.0,1516.0
flow_241_0,1486.0,1520.0
flow_2353_0,1486.0,1520.0
flow_1507_0,1488.0,1558.0
flow_5550_0,1491.0,1574.0
flow_6013_0,1498.0,1569.0
flow_5088_0,1499.0,1533.0
flow_1540_0,1499.0,1590.0
flow_5551_0,1501.0,1594.0
flow_1544_0,1501.0,1594.0
flow_906_0,1502.0,1536.0
flow_5985_0,1504.0,1596.0
flow_5091_0,1505.0,1539.0
flow_5552_0,1507.0,1581.0
flow_5553_0,1513.0,1596.0
flow_5554_0,1519.0,1593.0
flow_5555_0,1525.0,1599.0
flow_1545_0,1530.0,1600.0
flow_2101_0,1531.0,1565.0
flow_5556_0,1531.0,1605.0
flow_1552_0,1535.0,1654.0
flow_5557_0,1537.0,1611.0
flow_6031_0,1537.0,1606.0
flow_5558_0,1543.0,1654.0
flow_893_0,1546.0,1616.0
flow_5559_0,1549.0,1623.0
flow_5560_0,1555.0,1670.0
flow_6033_0,1555.0,1622.0
flow_2356_0,1557.0,1591.0
flow_5561_0,1561.0,1658.0
flow_2104_0,1563.0,1598.0
flow_5096_0,1563.0,1611.0
flow_6034_0,1566.0,1613.0
flow_5065_0,1567.0,1611.0
flow_910_0,1567.0,1616.0
flow_5562_0,1567.0,1660.0
flow_252_0,1567.0,1670.0
flow_254_0,1569.0,1639.0
flow_912_0,1570.0,1626.0
flow_5563_0,1573.0,1675.0
flow_5564_0,1579.0,1677.0
flow_4640_0,1579.0,1613.0
flow_4641_0,1581.0,1616.0
flow_6037_0,1583.0,1638.0
flow_4642_0,1585.0,1619.0
flow_5565_0,1585.0,1659.0
flow_5566_0,1591.0,1665.0
flow_251_0,1595.0,1629.0
flow_5567_0,1597.0,1718.0
flow_238_0,1597.0,1638.0
flow_6039_0,1598.0,1633.0
flow_5568_0,1603.0,1680.0
flow_5569_0,1609.0,1750.0
flow_914_0,1611.0,1644.0
flow_5098_0,1614.0,1702.0
flow_5570_0,1615.0,1722.0
flow_5100_0,1616.0,1651.0
flow_918_0,1619.0,1686.0
flow_5571_0,1621.0,1695.0
flow_6043_0,1625.0,1706.0
flow_4644_0,1627.0,1686.0
flow_6005_0,1627.0,1750.0
flow_5572_0,1627.0,1724.0
flow_4646_0,1629.0,1691.0
flow_4647_0,1632.0,1693.0
flow_5573_0,1633.0,1727.0
flow_5574_0,1639.0,1766.0
flow_2604_0,1643.0,1718.0
flow_920_0,1643.0,1691.0
flow_2108_0,1643.0,1696.0
flow_2628_0,1645.0,1722.0
flow_5575_0,1645.0,1719.0
flow_2110_0,1646.0,1680.0
flow_921_0,1646.0,1680.0
flow_5103_0,1648.0,1708.0
flow_2630_0,1648.0,1724.0
flow_922_0,1651.0,1711.0
flow_5576_0,1651.0,1770.0
flow_5577_0,1657.0,1731.0
flow_5578_0,1663.0,1754.0
flow_5579_0,1669.0,1756.0
flow_5580_0,1675.0,1759.0
flow_1555_0,1675.0,1734.0
flow_5075_0,1675.0,1766.0
flow_5109_0,1677.0,1739.0
flow_4176_0,1678.0,1754.0
flow_4177_0,1680.0,1750.0
flow_5581_0,1681.0,1755.0
flow_4178_0,1683.0,1770.0
flow_5582_0,1687.0,1761.0
flow_4656_0,1691.0,1726.0
flow_5583_0,1693.0,1772.0
flow_4659_0,1697.0,1734.0
flow_5584_0,1699.0,1773.0
flow_5585_0,1705.0,nan
flow_6015_0,1707.0,1776.0
flow_260_0,1707.0,1741.0
flow_2113_0,1707.0,1798.0
flow_6055_0,1709.0,1743.0
flow_2114_0,1710.0,1743.0
flow_267_0,1710.0,1798.0
flow_4179_0,1710.0,1780.0
flow_5586_0,1711.0,1785.0
flow_5587_0,1717.0,nan
flow_5588_0,1723.0,nan
flow_6057_0,1723.0,1782.0
flow_5589_0,1729.0,1803.0
flow_916_0,1731.0,nan
flow_5590_0,1735.0,nan
flow_927_0,1739.0,1786.0
flow_1571_0,1739.0,nan
flow_928_0,1741.0,1789.0
flow_5591_0,1741.0,nan
flow_1574_0,1741.0,nan
flow_929_0,1743.0,1778.0
flow_6022_0,1743.0,nan
flow_931_0,1746.0,1792.0
flow_2634_0,1747.0,1782.0
flow_5592_0,1747.0,nan
flow_6060_0,1750.0,nan
flow_5593_0,1753.0,nan
flow_5594_0,1759.0,nan
flow_5595_0,1765.0,nan
flow_935_0,1771.0,nan
flow_2117_0,1771.0,1805.0
flow_3363_0,1771.0,nan
flow_5596_0,1771.0,nan
flow_5117_0,1773.0,nan
flow_3365_0,1774.0,nan
flow_939_0,1776.0,nan
flow_5597_0,1777.0,nan
flow_4182_0,1777.0,nan
flow_941_0,1778.0,nan
flow_4184_0,1779.0,nan
flow_5598_0,1783.0,nan
flow_5599_0,1789.0,nan
flow_6067_0,1793.0,nan
flow_5600_0,1795.0,nan
flow_6068_0,1800.0,nan
flow_5601_0,1801.0,nan
flow_945_0,1803.0,nan
flow_4185_0,1803.0,nan
flow_4186_0,1805.0,nan
flow_947_0,1805.0,nan
flow_6026_0,1808.0,nan
flow_948_0,1808.0,nan
